datetime,pressure_station,dew_point,avg_temperature,precipitation,extreme_wind_speed,cloudiness,visibility
2019-01-14 07:00:00,1004.5,-0.27,2.71,0.12,13.02,6.78,30238.8
2019-01-14 08:00:00,1005.56,-0.39,2.56,0.15,12.74,6.67,31382.2
2019-01-14 09:00:00,1006.45,-0.44,2.58,0.17,12.58,6.13,29442.5
2019-01-14 10:00:00,1007.0,-0.56,2.74,0.16,12.99,6.29,29329.4
2019-01-14 11:00:00,1007.29,-0.72,2.79,0.17,13.56,6.32,30427.6
2019-01-14 12:00:00,1007.77,-1.03,2.77,0.21,13.96,6.36,31373.4
2019-01-14 13:00:00,1008.32,-1.24,2.67,0.24,14.33,6.03,31996.6
2019-01-14 14:00:00,1009.11,-1.47,2.31,0.26,14.07,5.64,32061.1
2019-01-14 15:00:00,1010.09,-1.7,1.97,0.27,13.7,4.9,37745.6
2019-01-14 16:00:00,1011.23,-1.9,1.59,0.23,12.95,4.47,37327.0
2019-01-14 17:00:00,1012.17,-1.99,1.3,0.15,12.0,4.18,37736.7
2019-01-14 18:00:00,1013.03,-2.04,1.14,0.1,11.35,4.43,37138.5
2019-01-14 19:00:00,1013.82,-2.04,1.09,0.05,10.66,4.86,36622.8
2019-01-14 20:00:00,1014.53,-2.05,1.05,0.03,10.65,5.61,33987.6
2019-01-14 21:00:00,1015.08,-2.01,1.03,0.03,10.26,6.2,32646.9
2019-01-14 22:00:00,1015.42,-1.97,1.01,0.03,9.98,6.48,32108.5
2019-01-14 23:00:00,1015.76,-1.88,1.03,0.03,9.88,6.92,31746.5
2019-01-15 00:00:00,1016.0,-1.76,1.03,0.02,9.63,7.02,30801.2
2019-01-15 01:00:00,1016.25,-1.62,1.06,0.02,9.62,7.09,29607.8
2019-01-15 02:00:00,1016.51,-1.51,1.15,0.02,9.58,7.18,29561.4
2019-01-15 03:00:00,1016.53,-1.37,1.2,0.02,9.81,7.31,28297.0
2019-01-15 04:00:00,1016.41,-1.27,1.27,0.02,10.08,7.54,29495.9
2019-01-15 05:00:00,1016.35,-1.09,1.33,0.04,10.34,7.49,28097.7
2019-01-15 06:00:00,1016.17,-0.91,1.42,0.05,10.19,7.47,28268.8
2019-01-15 07:00:00,1016.08,-0.7,1.59,0.03,10.23,7.49,28308.1
2019-01-15 08:00:00,1016.2,-0.48,1.82,0.01,10.26,7.54,27938.5
2019-01-15 09:00:00,1016.15,-0.12,2.24,0.01,10.39,7.57,26864.4
2019-01-15 10:00:00,1015.95,0.27,2.73,0.02,10.76,7.57,26192.6
2019-01-15 11:00:00,1015.39,0.64,3.23,0.04,11.03,7.61,25198.5
2019-01-15 12:00:00,1014.76,0.91,3.7,0.04,11.21,7.56,24526.2
2019-01-15 13:00:00,1014.18,1.15,3.99,0.05,11.52,7.5,24134.5
2019-01-15 14:00:00,1013.82,1.4,4.14,0.05,11.57,7.59,23677.9
2019-01-15 15:00:00,1013.57,1.6,4.18,0.05,11.53,7.65,22638.8
2019-01-15 16:00:00,1013.47,1.73,4.19,0.05,11.45,7.56,22413.8
2019-01-15 17:00:00,1013.36,1.86,4.23,0.05,11.32,7.56,22753.8
2019-01-15 18:00:00,1013.32,1.92,4.29,0.03,11.38,7.58,23006.7
2019-01-15 19:00:00,1013.42,2.02,4.29,0.03,11.33,7.58,21765.6
2019-01-15 20:00:00,1013.44,2.09,4.25,0.05,11.16,7.59,21477.5
2019-01-15 21:00:00,1013.57,2.1,4.2,0.06,10.89,7.54,22611.4
2019-01-15 22:00:00,1013.59,2.1,4.13,0.06,10.67,7.46,22161.4
2019-01-15 23:00:00,1013.41,2.07,4.02,0.09,10.4,7.34,22420.4
2019-01-16 00:00:00,1013.22,1.97,3.92,0.08,10.21,7.26,22721.3
2019-01-16 01:00:00,1013.04,1.86,3.84,0.05,10.16,7.27,23455.4
2019-01-16 02:00:00,1013.03,1.75,3.75,0.04,9.92,7.26,23472.1
2019-01-16 03:00:00,1012.77,1.61,3.65,0.02,9.64,7.34,24063.8
2019-01-16 04:00:00,1012.39,1.5,3.51,0.01,9.34,7.34,23820.9
2019-01-16 05:00:00,1012.0,1.39,3.41,0.01,9.12,7.5,23808.3
2019-01-16 06:00:00,1011.71,1.21,3.27,0.01,8.82,7.55,24010.8
2019-01-16 07:00:00,1011.5,1.07,3.17,0.0,8.63,7.56,24293.5
2019-01-16 08:00:00,1011.47,0.98,3.16,0.0,8.5,7.5,23668.5
2019-01-16 09:00:00,1011.34,1.01,3.45,0.0,8.61,7.55,25047.6
2019-01-16 10:00:00,1010.93,1.08,3.91,0.0,8.97,7.38,26537.4
2019-01-16 11:00:00,1010.17,1.1,4.3,0.0,9.29,7.33,26904.8
2019-01-16 12:00:00,1009.28,1.08,4.63,0.0,9.66,7.37,28127.9
2019-01-16 13:00:00,1008.43,1.04,4.85,0.0,9.7,7.43,29497.0
2019-01-16 14:00:00,1007.77,0.96,4.86,0.01,9.6,7.36,30000.7
2019-01-16 15:00:00,1007.25,0.85,4.56,0.01,9.44,7.58,30586.7
2019-01-16 16:00:00,1006.79,0.64,3.93,0.01,9.15,7.58,30172.9
2019-01-16 17:00:00,1006.28,0.4,3.37,0.01,9.02,7.61,28647.5
2019-01-16 18:00:00,1005.63,0.19,3.13,0.01,9.08,7.59,27988.8
2019-01-16 19:00:00,1005.14,0.02,2.97,0.01,9.2,7.62,27099.3
2019-01-16 20:00:00,1004.66,-0.14,2.9,0.01,9.46,7.62,27250.5
2019-01-16 21:00:00,1004.2,-0.26,2.87,0.01,9.53,7.58,26672.8
2019-01-16 22:00:00,1003.64,-0.34,2.83,0.02,9.66,7.56,27005.4
2019-01-16 23:00:00,1003.09,-0.28,2.93,0.03,9.76,7.42,27074.3
2019-01-17 00:00:00,1002.52,-0.15,2.98,0.04,10.06,7.48,26744.9
2019-01-17 01:00:00,1002.2,0.08,3.14,0.07,10.53,7.26,25957.8
2019-01-17 02:00:00,1002.07,0.34,3.3,0.1,10.79,7.32,27024.3
2019-01-17 03:00:00,1001.95,0.59,3.5,0.1,10.96,7.29,26912.5
2019-01-17 04:00:00,1001.73,0.86,3.62,0.12,10.97,7.03,27569.5
2019-01-17 05:00:00,1001.59,1.11,3.67,0.13,10.49,6.88,27498.5
2019-01-17 06:00:00,1001.6,1.31,3.73,0.15,10.46,7.04,27561.0
2019-01-17 07:00:00,1001.58,1.42,3.77,0.14,10.43,7.0,28230.5
2019-01-17 08:00:00,1001.75,1.47,3.87,0.12,10.16,7.01,30135.4
2019-01-17 09:00:00,1001.92,1.65,4.2,0.1,10.18,7.03,31394.7
2019-01-17 10:00:00,1002.0,1.79,4.61,0.1,10.53,7.12,32402.8
2019-01-17 11:00:00,1001.67,1.79,4.93,0.14,11.07,7.0,33999.1
2019-01-17 12:00:00,1001.27,1.69,5.03,0.17,11.58,7.15,35127.4
2019-01-17 13:00:00,1001.06,1.55,4.9,0.21,11.96,7.16,36327.6
2019-01-17 14:00:00,1001.09,1.37,4.58,0.25,12.05,7.07,39543.4
2019-01-17 15:00:00,1001.62,1.11,4.06,0.24,11.93,6.72,37336.7
2019-01-17 16:00:00,1002.33,0.79,3.42,0.24,11.75,6.82,38660.3
2019-01-17 17:00:00,1003.14,0.53,2.84,0.23,11.49,6.73,36353.5
2019-01-17 18:00:00,1004.01,0.24,2.38,0.24,11.72,6.92,37128.5
2019-01-17 19:00:00,1005.06,-0.14,1.93,0.19,11.47,6.88,34943.0
2019-01-17 20:00:00,1006.24,-0.47,1.48,0.15,11.13,6.91,34807.4
2019-01-17 21:00:00,1007.32,-0.86,1.17,0.14,10.95,6.84,34820.6
2019-01-17 22:00:00,1008.42,-1.25,0.91,0.12,10.8,6.66,35377.2
2019-01-17 23:00:00,1009.42,-1.61,0.59,0.12,10.57,6.53,36771.8
2019-01-18 00:00:00,1010.33,-2.01,0.29,0.1,10.12,6.34,36473.8
2019-01-18 01:00:00,1011.19,-2.3,0.04,0.06,9.48,6.16,36909.8
2019-01-18 02:00:00,1012.24,-2.5,-0.21,0.07,8.92,5.92,35782.9
2019-01-18 03:00:00,1013.14,-2.72,-0.55,0.06,8.43,5.79,37297.1
2019-01-18 04:00:00,1014.05,-2.99,-0.85,0.04,7.99,5.29,35375.2
2019-01-18 05:00:00,1014.95,-3.26,-1.12,0.04,7.55,4.81,35382.3
2019-01-18 06:00:00,1015.94,-3.52,-1.47,0.03,7.29,4.6,33166.1
2019-01-18 07:00:00,1016.84,-3.77,-1.79,0.03,6.63,4.48,31822.1
2019-01-18 08:00:00,1017.82,-3.89,-1.97,0.02,6.04,3.95,33108.4
2019-01-18 09:00:00,1018.65,-3.69,-1.23,0.02,5.79,3.77,31890.8
2019-01-18 10:00:00,1019.25,-3.6,-0.39,0.01,5.88,3.68,32425.8
2019-01-18 11:00:00,1019.39,-3.7,0.28,0.01,5.67,3.85,33820.2
2019-01-18 12:00:00,1019.4,-3.88,0.79,0.01,5.59,3.86,35730.7
2019-01-18 13:00:00,1019.34,-4.04,1.11,0.0,5.6,4.03,39172.9
2019-01-18 14:00:00,1019.4,-4.1,1.1,0.0,5.44,3.98,41525.1
2019-01-18 15:00:00,1019.69,-4.01,0.61,0.0,5.0,4.22,44539.7
2019-01-18 16:00:00,1019.99,-3.91,-0.62,0.0,4.36,4.53,42220.5
2019-01-18 17:00:00,1020.23,-4.03,-1.52,0.0,4.06,5.37,37873.2
2019-01-18 18:00:00,1020.35,-4.13,-2.01,0.0,4.11,5.71,34382.7
2019-01-18 19:00:00,1020.54,-4.27,-2.37,0.0,4.23,6.25,31054.9
2019-01-18 20:00:00,1020.59,-4.43,-2.62,0.0,4.28,6.44,30136.8
2019-01-18 21:00:00,1020.79,-4.58,-2.81,0.0,4.3,6.49,29011.4
2019-01-18 22:00:00,1020.86,-4.74,-2.99,0.0,4.32,6.7,27872.4
2019-01-18 23:00:00,1020.96,-4.93,-3.26,0.0,4.3,6.7,26636.5
2019-01-19 00:00:00,1020.85,-5.17,-3.56,0.0,4.13,6.78,26168.1
2019-01-19 01:00:00,1020.67,-5.36,-3.82,0.0,4.07,6.57,25185.2
2019-01-19 02:00:00,1020.63,-5.62,-4.1,0.0,3.9,6.34,24973.1
2019-01-19 03:00:00,1020.42,-5.85,-4.39,0.0,3.93,6.42,24978.7
2019-01-19 04:00:00,1020.26,-6.05,-4.58,0.0,3.87,6.47,24772.3
2019-01-19 05:00:00,1020.1,-6.22,-4.79,0.0,3.78,6.23,24161.3
2019-01-19 06:00:00,1020.0,-6.42,-5.02,0.0,3.71,6.19,23543.7
2019-01-19 07:00:00,1020.06,-6.59,-5.17,0.0,3.75,6.14,23355.8
2019-01-19 08:00:00,1020.25,-6.56,-5.02,0.0,3.74,6.17,22958.8
2019-01-19 09:00:00,1020.27,-5.94,-3.72,0.0,3.79,6.0,22630.2
2019-01-19 10:00:00,1020.15,-5.51,-2.3,0.0,4.04,5.73,25158.9
2019-01-19 11:00:00,1019.74,-5.34,-1.14,0.0,4.34,5.61,27019.9
2019-01-19 12:00:00,1019.05,-5.38,-0.3,0.0,4.62,5.63,28343.3
2019-01-19 13:00:00,1018.48,-5.59,0.19,0.0,4.76,5.79,30746.2
2019-01-19 14:00:00,1017.99,-5.68,0.25,0.0,4.72,6.12,32205.4
2019-01-19 15:00:00,1017.67,-5.65,-0.33,0.0,4.55,5.97,33093.8
2019-01-19 16:00:00,1017.58,-5.68,-1.57,0.0,4.22,5.57,31400.5
2019-01-19 17:00:00,1017.59,-5.8,-2.56,0.0,3.91,5.09,28418.6
2019-01-19 18:00:00,1017.57,-6.03,-3.25,0.0,3.89,5.0,25745.5
2019-01-19 19:00:00,1017.59,-6.26,-3.78,0.0,3.83,4.1,24080.5
2019-01-19 20:00:00,1017.56,-6.48,-4.24,0.0,3.81,3.79,22652.8
2019-01-19 21:00:00,1017.56,-6.7,-4.66,0.0,3.81,3.43,21472.9
2019-01-19 22:00:00,1017.58,-6.98,-5.1,0.0,3.71,3.22,20372.1
2019-01-19 23:00:00,1017.58,-7.22,-5.47,0.0,3.61,2.86,19614.8
2019-01-20 00:00:00,1017.46,-7.43,-5.76,0.0,3.56,2.93,18424.5
2019-01-20 01:00:00,1017.35,-7.66,-6.05,0.0,3.39,2.96,17652.5
2019-01-20 02:00:00,1017.35,-7.8,-6.23,0.0,3.27,3.25,17213.5
2019-01-20 03:00:00,1017.34,-7.87,-6.4,0.0,3.22,2.81,16190.3
2019-01-20 04:00:00,1017.25,-8.03,-6.61,0.0,3.12,3.07,15299.0
2019-01-20 05:00:00,1017.26,-8.14,-6.77,0.0,3.09,3.38,15231.1
2019-01-20 06:00:00,1017.38,-8.23,-6.9,0.0,3.07,3.65,15250.9
2019-01-20 07:00:00,1017.7,-8.25,-6.93,0.0,3.04,3.94,14470.2
2019-01-20 08:00:00,1018.22,-8.03,-6.62,0.0,3.01,3.98,14342.0
2019-01-20 09:00:00,1018.62,-7.1,-5.16,0.0,3.13,4.39,13663.7
2019-01-20 10:00:00,1018.95,-6.4,-3.77,0.0,3.27,4.47,15106.9
2019-01-20 11:00:00,1018.99,-5.93,-2.65,0.0,3.5,4.28,15690.2
2019-01-20 12:00:00,1018.99,-5.59,-1.83,0.0,3.64,4.32,15924.5
2019-01-20 13:00:00,1018.89,-5.45,-1.31,0.0,3.72,4.34,17064.3
2019-01-20 14:00:00,1018.93,-5.38,-1.15,0.0,3.8,4.1,17461.4
2019-01-20 15:00:00,1019.24,-5.33,-1.51,0.0,3.77,3.79,16972.3
2019-01-20 16:00:00,1019.69,-5.33,-2.43,0.0,3.61,3.67,15576.1
2019-01-20 17:00:00,1020.27,-5.5,-3.23,0.0,3.43,3.75,13813.6
2019-01-20 18:00:00,1020.78,-5.72,-3.78,0.0,3.43,4.1,13059.5
2019-01-20 19:00:00,1021.3,-5.92,-4.17,0.0,3.43,4.37,12039.1
2019-01-20 20:00:00,1021.77,-6.13,-4.48,0.0,3.49,4.43,10898.3
2019-01-20 21:00:00,1022.3,-6.28,-4.74,0.0,3.53,4.47,10799.7
2019-01-20 22:00:00,1022.71,-6.45,-4.94,0.0,3.51,4.38,10523.2
2019-01-20 23:00:00,1023.08,-6.66,-5.18,0.0,3.6,4.35,9906.4
2019-01-21 00:00:00,1023.18,-6.83,-5.39,0.0,3.65,4.41,9524.1
2019-01-21 01:00:00,1023.17,-6.98,-5.56,0.0,3.69,4.34,9584.6
2019-01-21 02:00:00,1023.3,-7.12,-5.73,0.0,3.79,4.22,9424.8
2019-01-21 03:00:00,1023.13,-7.34,-5.98,0.0,3.84,4.17,9223.4
2019-01-21 04:00:00,1023.01,-7.5,-6.18,0.0,3.92,4.16,9235.5
2019-01-21 05:00:00,1022.93,-7.63,-6.27,0.0,4.03,4.38,9273.8
2019-01-21 06:00:00,1022.91,-7.72,-6.35,0.0,4.06,4.58,9606.2
2019-01-21 07:00:00,1023.13,-7.82,-6.42,0.0,4.16,4.77,9604.0
2019-01-21 08:00:00,1023.29,-7.67,-6.18,0.0,4.24,4.88,9956.0
2019-01-21 09:00:00,1023.23,-6.97,-5.14,0.0,4.32,4.95,9810.4
2019-01-21 10:00:00,1023.17,-6.27,-3.89,0.0,4.51,4.78,10717.8
2019-01-21 11:00:00,1022.61,-5.8,-2.78,0.0,4.7,4.39,11874.1
2019-01-21 12:00:00,1021.95,-5.52,-1.93,0.0,4.73,4.17,13477.2
2019-01-21 13:00:00,1021.33,-5.34,-1.3,0.0,4.71,3.87,14091.0
2019-01-21 14:00:00,1020.75,-5.22,-1.05,0.0,4.57,3.53,14743.9
2019-01-21 15:00:00,1020.37,-5.2,-1.33,0.01,4.36,3.5,14571.3
2019-01-21 16:00:00,1020.29,-5.19,-2.21,0.0,4.06,3.65,13371.0
2019-01-21 17:00:00,1020.22,-5.4,-3.07,0.0,3.86,3.82,12821.2
2019-01-21 18:00:00,1020.05,-5.66,-3.69,0.0,3.86,3.76,11608.0
2019-01-21 19:00:00,1019.89,-5.89,-4.13,0.0,3.88,3.95,11199.3
2019-01-21 20:00:00,1019.78,-6.11,-4.49,0.0,3.93,4.13,10454.5
2019-01-21 21:00:00,1019.58,-6.28,-4.72,0.0,3.88,4.46,10404.2
2019-01-21 22:00:00,1019.34,-6.47,-4.97,0.0,3.89,4.77,10478.9
2019-01-21 23:00:00,1018.95,-6.61,-5.2,0.0,3.94,4.77,9726.9
2019-01-22 00:00:00,1018.51,-6.83,-5.39,0.0,3.9,4.58,9669.5
2019-01-22 01:00:00,1017.9,-7.01,-5.64,0.0,3.94,4.71,9861.5
2019-01-22 02:00:00,1017.35,-7.07,-5.71,0.0,4.09,4.86,9381.7
2019-01-22 03:00:00,1016.48,-7.24,-5.84,0.0,4.07,4.85,9715.9
2019-01-22 04:00:00,1015.75,-7.34,-5.93,0.0,4.13,4.86,9984.5
2019-01-22 05:00:00,1015.14,-7.41,-5.98,0.0,4.15,4.93,9595.4
2019-01-22 06:00:00,1014.69,-7.46,-6.0,0.0,4.26,5.13,9031.2
2019-01-22 07:00:00,1014.25,-7.46,-5.96,0.0,4.4,5.67,8880.8
2019-01-22 08:00:00,1013.87,-7.28,-5.66,0.0,4.62,5.71,9125.9
2019-01-22 09:00:00,1013.32,-6.8,-4.72,0.0,4.97,6.03,9621.7
2019-01-22 10:00:00,1012.67,-6.37,-3.76,0.0,5.48,6.23,10865.0
2019-01-22 11:00:00,1011.89,-6.13,-2.99,0.0,5.91,6.2,11796.1
2019-01-22 12:00:00,1010.82,-6.09,-2.43,0.0,6.24,6.08,12645.4
2019-01-22 13:00:00,1009.72,-6.1,-2.12,0.0,6.59,5.99,13293.2
2019-01-22 14:00:00,1008.76,-6.12,-2.16,0.0,6.67,5.95,13641.2
2019-01-22 15:00:00,1008.09,-6.17,-2.5,0.0,6.78,5.96,13293.8
2019-01-22 16:00:00,1007.58,-6.29,-3.1,0.01,6.62,6.04,12389.8
2019-01-22 17:00:00,1007.16,-6.43,-3.52,0.01,6.51,5.85,11922.0
2019-01-22 18:00:00,1006.76,-6.6,-3.84,0.01,6.47,5.94,11354.8
2019-01-22 19:00:00,1006.27,-6.75,-4.11,0.01,6.48,6.04,11171.2
2019-01-22 20:00:00,1005.88,-6.88,-4.37,0.01,6.51,5.98,10478.9
2019-01-22 21:00:00,1005.47,-7.0,-4.62,0.01,6.39,5.89,10299.3
2019-01-22 22:00:00,1005.11,-7.13,-4.86,0.01,6.11,5.86,9701.2
2019-01-22 23:00:00,1004.68,-7.24,-5.12,0.01,5.96,5.92,9153.5
2019-01-23 00:00:00,1004.22,-7.31,-5.28,0.01,5.85,5.98,8343.7
2019-01-23 01:00:00,1003.67,-7.39,-5.43,0.01,5.74,6.36,8127.7
2019-01-23 02:00:00,1003.29,-7.44,-5.53,0.01,5.72,6.37,8005.1
2019-01-23 03:00:00,1002.81,-7.53,-5.65,0.01,5.62,6.31,7884.6
2019-01-23 04:00:00,1002.45,-7.59,-5.77,0.02,5.53,6.28,7513.8
2019-01-23 05:00:00,1002.25,-7.69,-5.87,0.01,5.47,6.49,7818.9
2019-01-23 06:00:00,1002.12,-7.73,-5.92,0.01,5.46,6.63,7736.3
2019-01-23 07:00:00,1002.17,-7.78,-6.01,0.01,5.35,6.7,7059.9
2019-01-23 08:00:00,1002.24,-7.68,-5.88,0.01,5.35,6.93,6846.7
2019-01-23 09:00:00,1002.18,-7.46,-5.36,0.01,5.55,6.91,7108.7
2019-01-23 10:00:00,1002.22,-7.25,-4.78,0.0,5.75,6.88,7397.8
2019-01-23 11:00:00,1002.09,-7.08,-4.26,0.0,5.83,6.9,7311.3
2019-01-23 12:00:00,1001.93,-6.98,-3.86,0.0,5.75,6.97,7716.6
2019-01-23 13:00:00,1001.94,-6.9,-3.65,0.0,5.7,7.19,8156.9
2019-01-23 14:00:00,1002.1,-6.87,-3.65,0.0,5.73,7.15,8091.7
2019-01-23 15:00:00,1002.51,-6.9,-3.9,0.01,5.76,7.44,7837.8
2019-01-23 16:00:00,1003.08,-7.02,-4.29,0.02,5.75,7.48,7469.5
2019-01-23 17:00:00,1003.7,-7.11,-4.61,0.02,5.71,7.54,7104.4
2019-01-23 18:00:00,1004.28,-7.26,-4.85,0.01,5.87,7.44,7081.6
2019-01-23 19:00:00,1004.82,-7.36,-5.02,0.01,5.76,7.47,7303.8
2019-01-23 20:00:00,1005.28,-7.46,-5.18,0.01,5.45,7.36,7143.1
2019-01-23 21:00:00,1005.86,-7.54,-5.25,0.01,5.39,7.42,7285.6
2019-01-23 22:00:00,1006.32,-7.59,-5.28,0.0,5.28,7.39,7461.9
2019-01-23 23:00:00,1006.86,-7.64,-5.29,0.0,5.06,7.5,7680.9
2019-01-24 00:00:00,1007.49,-7.66,-5.33,0.01,4.99,7.46,7540.9
2019-01-24 01:00:00,1008.02,-7.71,-5.37,0.01,4.83,7.51,7507.5
2019-01-24 02:00:00,1008.55,-7.7,-5.38,0.01,4.78,7.55,7544.1
2019-01-24 03:00:00,1008.84,-7.71,-5.38,0.0,4.68,7.65,7677.6
2019-01-24 04:00:00,1009.16,-7.73,-5.4,0.0,4.61,7.74,7705.7
2019-01-24 05:00:00,1009.49,-7.71,-5.38,0.01,4.53,7.8,7309.1
2019-01-24 06:00:00,1010.03,-7.72,-5.37,0.01,4.38,7.75,7270.1
2019-01-24 07:00:00,1010.56,-7.7,-5.37,0.01,4.25,7.72,7124.5
2019-01-24 08:00:00,1011.19,-7.65,-5.27,0.01,4.1,7.61,6964.4
2019-01-24 09:00:00,1011.58,-7.52,-5.0,0.01,4.04,7.52,6641.9
2019-01-24 10:00:00,1011.99,-7.36,-4.6,0.02,4.07,7.4,6798.7
2019-01-24 11:00:00,1012.08,-7.28,-4.2,0.01,4.09,7.25,7496.3
2019-01-24 12:00:00,1012.01,-7.27,-3.9,0.0,4.14,7.25,8246.7
2019-01-24 13:00:00,1011.98,-7.22,-3.76,0.0,4.16,7.4,8223.1
2019-01-24 14:00:00,1012.13,-7.16,-3.76,0.0,4.1,7.47,8053.0
2019-01-24 15:00:00,1012.51,-7.11,-3.86,0.0,4.05,7.56,7652.7
2019-01-24 16:00:00,1012.96,-7.08,-4.07,0.0,3.87,7.58,7223.8
2019-01-24 17:00:00,1013.49,-7.01,-4.23,0.01,3.81,7.69,6936.1
2019-01-24 18:00:00,1013.88,-6.98,-4.34,0.01,3.65,7.74,6619.4
2019-01-24 19:00:00,1014.38,-6.99,-4.42,0.01,3.53,7.81,6965.6
2019-01-24 20:00:00,1014.78,-7.02,-4.51,0.01,3.51,7.8,6257.8
2019-01-24 21:00:00,1015.09,-7.03,-4.57,0.01,3.43,7.81,6885.3
2019-01-24 22:00:00,1015.27,-7.06,-4.63,0.01,3.4,7.76,6272.8
2019-01-24 23:00:00,1015.37,-7.08,-4.72,0.01,3.34,7.76,6191.7
2019-01-25 00:00:00,1015.41,-7.11,-4.79,0.01,3.29,7.74,6280.2
2019-01-25 01:00:00,1015.48,-7.14,-4.86,0.01,3.39,7.72,6268.1
2019-01-25 02:00:00,1015.69,-7.16,-4.9,0.0,3.45,7.75,6403.6
2019-01-25 03:00:00,1015.62,-7.18,-4.94,0.0,3.51,7.7,6335.3
2019-01-25 04:00:00,1015.68,-7.19,-5.01,0.01,3.48,7.66,5815.6
2019-01-25 05:00:00,1015.81,-7.17,-5.05,0.01,3.48,7.7,5913.4
2019-01-25 06:00:00,1016.06,-7.14,-5.04,0.0,3.62,7.69,5542.7
2019-01-25 07:00:00,1016.29,-7.11,-5.04,0.0,3.69,7.69,5375.9
2019-01-25 08:00:00,1016.54,-7.04,-4.91,0.0,3.95,7.69,5302.3
2019-01-25 09:00:00,1016.65,-6.9,-4.55,0.01,4.24,7.68,5323.2
2019-01-25 10:00:00,1016.78,-6.78,-4.07,0.01,4.77,7.55,6244.3
2019-01-25 11:00:00,1016.48,-6.73,-3.61,0.0,5.3,7.48,7503.5
2019-01-25 12:00:00,1016.05,-6.62,-3.23,0.0,5.86,7.54,8395.9
2019-01-25 13:00:00,1015.74,-6.49,-2.92,0.0,6.27,7.59,8841.0
2019-01-25 14:00:00,1015.43,-6.35,-2.79,0.0,6.52,7.62,9500.7
2019-01-25 15:00:00,1015.2,-6.24,-2.77,0.0,6.48,7.59,10166.6
2019-01-25 16:00:00,1015.07,-6.09,-2.9,0.01,6.28,7.59,9888.4
2019-01-25 17:00:00,1014.9,-5.89,-3.02,0.03,6.2,7.59,9033.5
2019-01-25 18:00:00,1014.41,-5.72,-3.05,0.05,6.63,7.54,8616.6
2019-01-25 19:00:00,1013.8,-5.48,-2.98,0.07,7.08,7.6,8453.0
2019-01-25 20:00:00,1013.13,-5.2,-2.83,0.08,7.46,7.62,8638.5
2019-01-25 21:00:00,1012.58,-4.81,-2.55,0.08,7.79,7.6,8773.9
2019-01-25 22:00:00,1011.84,-4.43,-2.23,0.11,7.99,7.61,8375.2
2019-01-25 23:00:00,1011.1,-4.02,-1.91,0.14,8.02,7.68,8251.6
2019-01-26 00:00:00,1010.36,-3.58,-1.61,0.17,8.08,7.62,7651.6
2019-01-26 01:00:00,1009.63,-3.09,-1.28,0.21,8.24,7.51,7142.8
2019-01-26 02:00:00,1009.05,-2.58,-0.96,0.22,8.39,7.48,7468.3
2019-01-26 03:00:00,1008.42,-2.07,-0.67,0.24,8.32,7.59,6743.3
2019-01-26 04:00:00,1007.93,-1.52,-0.33,0.29,8.25,7.53,6226.9
2019-01-26 05:00:00,1007.46,-1.0,-0.02,0.34,8.06,7.52,6122.6
2019-01-26 06:00:00,1007.19,-0.54,0.29,0.38,7.87,7.59,6489.3
2019-01-26 07:00:00,1006.96,-0.15,0.62,0.41,7.88,7.62,7255.9
2019-01-26 08:00:00,1006.89,0.2,0.96,0.41,7.96,7.51,7507.5
2019-01-26 09:00:00,1006.72,0.61,1.38,0.41,8.1,7.41,7658.3
2019-01-26 10:00:00,1006.58,0.99,1.84,0.39,8.18,7.52,9408.8
2019-01-26 11:00:00,1006.28,1.36,2.33,0.33,8.32,7.54,11306.7
2019-01-26 12:00:00,1005.74,1.7,2.75,0.28,8.45,7.58,13067.6
2019-01-26 13:00:00,1005.24,1.94,3.09,0.24,8.3,7.53,14443.6
2019-01-26 14:00:00,1004.86,2.1,3.29,0.19,8.28,7.6,14673.6
2019-01-26 15:00:00,1004.57,2.15,3.28,0.17,8.08,7.64,14148.8
2019-01-26 16:00:00,1004.16,2.14,3.19,0.15,7.96,7.61,13345.1
2019-01-26 17:00:00,1003.73,2.12,3.09,0.14,7.87,7.73,13963.8
2019-01-26 18:00:00,1003.17,2.07,3.04,0.13,7.96,7.56,14239.8
2019-01-26 19:00:00,1002.48,2.02,3.04,0.12,8.13,7.51,15170.4
2019-01-26 20:00:00,1001.68,1.96,3.05,0.08,8.22,7.53,16203.6
2019-01-26 21:00:00,1000.84,1.86,3.04,0.08,8.41,7.55,17683.1
2019-01-26 22:00:00,1000.0,1.78,3.03,0.08,8.38,7.59,18856.8
2019-01-26 23:00:00,999.13,1.72,3.08,0.06,8.46,7.69,19437.5
2019-01-27 00:00:00,998.03,1.67,3.09,0.06,8.57,7.69,21411.4
2019-01-27 01:00:00,996.91,1.64,3.11,0.06,8.64,7.7,22260.8
2019-01-27 02:00:00,995.9,1.63,3.09,0.1,8.66,7.69,22185.3
2019-01-27 03:00:00,994.56,1.61,3.12,0.14,8.78,7.67,23385.1
2019-01-27 04:00:00,993.43,1.58,3.13,0.15,8.9,7.69,23853.3
2019-01-27 05:00:00,992.45,1.56,3.14,0.17,8.86,7.63,23936.5
2019-01-27 06:00:00,991.65,1.55,3.13,0.19,8.9,7.63,25287.4
2019-01-27 07:00:00,990.95,1.56,3.15,0.2,8.92,7.52,26895.7
2019-01-27 08:00:00,990.39,1.64,3.24,0.19,9.05,7.46,26405.1
